num_links,num_images,num_iframes,num_forms,num_inputs,num_buttons,num_scripts,has_unescape,num_styles,css_external_links,num_hidden_elements,label
7,2,0,1,12,0,11,0,12,5,1,1
8,4,1,2,34,0,3,0,1,1,6,1
5,17,0,1,5,0,3,0,4,0,0,1
2,2,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
13,4,0,1,4,0,21,0,2,3,0,1
54,13,1,3,18,4,6,0,0,4,0,1
5,0,0,1,2,1,0,0,0,3,3,1
5,8,0,2,17,3,12,1,1,0,4,1
2,4,0,1,4,0,2,0,2,0,0,1
8,0,0,1,12,1,2,0,0,1,11,1
7,10,0,1,4,0,3,0,2,0,0,1
8,4,1,2,34,0,3,0,1,1,6,1
5,0,0,1,2,1,2,0,1,1,0,1
4,3,0,1,4,0,5,0,2,4,0,1
0,0,0,0,0,6,1,0,0,1,0,1
5,0,0,1,5,0,2,0,0,1,2,1
8,2,0,1,11,3,4,0,3,3,6,1
0,0,0,0,0,6,1,0,0,1,0,1
0,0,0,0,0,0,8,0,1,0,0,1
2,1,0,1,7,2,9,0,2,2,0,1
0,0,0,0,0,0,1,0,0,0,0,1
14,1,0,1,13,0,13,0,2,2,0,1
2,1,0,1,2,2,1,0,2,2,0,1
0,0,0,0,0,0,2,0,1,0,0,1
4,7,0,6,22,6,0,0,1,0,0,1
0,0,0,0,0,0,2,0,0,0,0,1
1,2,0,1,3,0,5,0,1,1,1,1
0,5,0,1,7,2,5,0,0,4,0,1
7,0,0,1,2,3,4,0,4,0,0,1
7,9,0,1,5,0,1,0,3,0,0,1
16,3,0,1,4,1,0,0,0,1,0,1
0,0,0,0,0,6,1,0,0,1,0,1
33,2,0,2,5,0,4,0,0,4,3,1
23,0,0,0,0,1,0,0,0,1,0,1
24,6,1,1,16,10,13,0,1,1,0,1
3,8,0,1,5,0,3,0,4,0,0,1
11,5,0,0,0,1,3,0,0,4,0,1
19,1,0,2,18,0,7,0,0,2,0,1
19,6,0,1,9,0,44,0,0,15,3,1
14,2,0,1,8,1,24,0,3,12,3,1
2,2,0,0,0,0,0,0,0,0,0,1
2,2,0,0,0,0,20,0,0,3,1,1
0,8,0,1,8,0,1,0,1,0,0,1
7,10,0,1,4,0,3,0,2,0,0,1
12,2,0,1,14,0,4,0,2,0,1,1
7,10,0,1,4,0,3,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
36,3,0,2,50,0,10,0,0,2,2,1
2,2,0,1,2,2,2,0,0,1,1,1
0,0,0,0,0,0,1,0,0,0,0,1
0,4,0,1,3,0,3,0,0,1,0,1
3,1,0,0,0,0,3,0,0,2,0,1
0,1,0,2,5,0,7,0,1,1,3,1
11,0,1,1,4,1,7,0,1,1,0,1
0,1,0,1,3,0,0,0,0,1,0,1
22,2,0,1,4,0,12,1,1,3,0,1
0,1,0,1,5,0,2,0,0,1,0,1
7,0,0,1,2,3,4,0,4,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1
4,3,0,0,0,0,4,0,2,2,0,1
1,0,0,1,2,1,3,0,0,8,2,1
0,1,0,1,3,0,0,0,0,1,0,1
4,2,0,1,8,1,23,0,3,11,4,1
5,17,0,1,5,0,3,0,4,0,0,1
0,0,0,0,1,0,4,0,0,2,0,1
0,9,0,1,5,0,1,0,0,0,0,1
4,4,0,1,6,0,5,0,2,4,0,1
29,1,0,2,6,4,5,0,1,4,4,1
12,0,0,2,4,0,9,0,2,0,2,1
0,0,0,0,0,0,13,0,0,1,0,1
0,1,0,2,5,3,12,0,1,10,0,1
13,1,1,1,26,5,0,0,1,2,4,1
22,2,0,1,4,0,12,1,1,3,0,1
2,2,0,0,0,0,0,0,0,0,0,1
47,36,0,3,25,0,8,1,2,2,1,1
7,0,0,1,2,3,4,0,4,0,0,1
0,0,1,0,0,0,2,0,0,1,1,1
11,0,1,1,4,1,7,0,1,1,0,1
81,47,4,0,0,0,19,0,2,7,4,1
1,2,0,1,3,0,1,0,0,0,0,1
0,1,0,1,3,0,0,0,2,0,0,1
0,0,0,0,0,0,1,0,1,0,0,1
1,0,0,0,0,0,2,0,1,0,0,1
0,0,0,0,1,0,4,0,0,2,0,1
2,4,0,1,3,0,9,0,1,1,1,1
0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,1
0,2,1,0,0,0,10,0,2,1,2,1
0,1,0,1,11,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,1,0,1
41,22,0,1,5,1,9,0,0,2,3,1
12,2,0,1,6,1,3,0,0,1,0,1
13,2,0,1,17,0,8,0,1,6,0,1
54,7,0,0,0,0,14,0,2,1,0,1
0,1,0,1,1,1,1,0,1,1,0,1
0,0,0,0,0,0,1,1,0,0,0,1
4,7,0,1,3,1,8,0,2,2,1,1
0,1,0,0,0,0,0,0,0,0,0,1
0,2,0,1,2,0,0,0,2,0,0,1
12,2,2,1,32,6,6,0,3,2,6,1
0,0,0,0,0,0,1,1,0,0,0,1
20,2,1,0,3,10,8,0,0,10,65,1
0,0,0,0,0,0,1,0,0,0,0,1
19,1,0,2,18,0,7,0,0,2,0,1
9,1,0,1,5,1,9,0,1,6,0,1
5,0,0,1,2,1,5,0,1,1,0,1
0,1,0,0,0,0,2,0,1,0,0,1
3,7,0,1,2,0,1,0,2,0,0,1
2,2,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1
0,11,0,1,6,0,2,0,1,0,2,1
0,0,0,0,0,6,1,0,0,1,0,1
9,1,0,1,18,5,3,0,3,2,2,1
46,0,0,0,0,0,6,0,1,3,0,1
8,4,1,2,34,0,3,0,1,1,6,1
0,5,0,1,9,0,4,0,0,1,0,1
7,0,0,1,2,3,5,0,4,0,0,1
9,1,2,2,26,5,3,0,3,2,3,1
5,0,0,1,2,1,2,0,1,1,0,1
76,7,0,2,19,5,5,0,6,3,7,1
2,2,0,0,0,0,0,0,0,0,0,1
15,23,0,1,4,0,3,0,2,0,0,1
5,0,0,1,2,0,1,0,1,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,4,0,0,1,0,1
0,0,0,0,0,0,1,0,0,0,0,1
5,0,0,1,2,1,5,0,1,1,0,1
0,29,0,1,8,2,8,0,9,1,0,1
549,214,1,1,3,2,11,0,0,3,1,0
147,14,0,1,2,0,22,0,5,6,0,0
39,2,0,1,5,0,26,0,5,4,2,0
321,12,1,0,1,0,22,0,0,9,1,0
45,2,3,0,0,0,76,0,11,0,0,0
48,5,0,0,0,0,35,0,0,1,2,0
62,11,1,0,1,4,34,0,13,11,2,0
73,6,5,0,0,1,9,0,1,1,0,0
46,9,0,0,0,0,16,0,0,5,0,0
472,62,1,5,15,7,15,0,1,7,39,0
31,6,1,1,2,0,10,0,0,1,0,0
158,21,0,1,2,6,32,0,1,16,1,0
96,2,0,1,2,11,18,0,2,1,0,0
11,26,0,0,0,0,8,0,0,1,0,0
58,8,0,0,0,1,15,0,0,2,0,0
277,21,1,2,3,0,19,0,3,5,2,0
255,10,1,2,6,0,20,0,1,4,1,0
177,14,0,1,1,0,58,0,4,15,4,0
51,8,0,7,26,0,7,0,0,3,1,0
52,30,0,1,3,0,60,0,10,14,1,0
330,26,0,1,8,0,75,0,15,2,5,0
1151,26,1,1,1,28,32,0,2,4,1,0
23,2,1,1,4,2,7,0,1,6,1,0
15,3,3,2,11,1,34,0,4,13,2,0
168,5,1,1,1,1,41,0,8,27,0,0
45,2,1,1,1,0,22,0,4,5,1,0
23,0,0,0,0,0,2,0,0,2,0,0
94,11,1,1,9,10,9,0,1,6,0,0
58,11,0,0,0,0,19,0,10,6,0,0
336,21,1,1,2,0,19,0,1,7,1,0
205,3,3,3,22,3,17,0,0,6,1,0
133,32,3,4,17,3,69,1,1,15,2,0
296,23,0,1,2,18,12,0,3,2,2,0
3,1,0,0,0,0,15,0,2,2,1,0
123,3,0,2,4,0,9,0,3,7,0,0
65,7,0,5,15,1,42,0,3,25,3,0
99,9,0,1,2,0,31,0,6,26,0,0
17,5,1,1,10,2,10,0,1,1,2,0
71,4,0,2,4,4,23,1,0,12,0,0
89,27,0,6,10,9,72,0,1,8,18,0
8,1,0,1,7,0,13,0,0,3,2,0
36,12,0,1,1,7,33,0,1,3,0,0
19,1,0,2,22,0,95,0,3,8,0,0
72,0,0,3,5,8,18,0,1,8,0,0
46,6,0,2,10,0,10,0,0,7,0,0
0,0,0,0,0,0,8,0,0,4,0,0
61,10,0,1,16,7,37,0,7,6,9,0
289,6,1,1,1,7,26,0,1,15,1,0
18,2,0,1,1,1,10,0,0,4,1,0
44,2,0,5,17,5,26,0,2,5,0,0
82,2,0,1,2,7,10,0,0,2,0,0
26,3,0,2,5,3,31,0,5,2,0,0
48,21,0,2,12,0,22,0,1,9,3,0
2,0,0,0,0,0,0,0,0,6,0,0
80,17,2,4,5,2,36,0,10,13,2,0
94,9,1,0,2,0,7,0,1,1,2,0
53,5,0,1,3,0,4,0,0,1,0,0
144,31,0,1,2,20,8,0,1,2,0,0
316,4,0,3,7,5,20,0,0,8,1,0
12,2,0,0,0,0,22,0,0,4,0,0
57,14,1,1,0,0,17,0,1,7,1,0
40,4,0,2,11,1,30,0,4,25,3,0
5,0,0,1,4,0,0,0,1,2,0,0
391,28,2,3,3,2,40,0,4,18,2,0
229,12,1,1,2,0,16,0,4,11,1,0
230,11,3,5,12,3,43,0,9,16,3,0
163,12,1,1,2,1,32,0,4,16,6,0
96,35,0,0,0,0,12,0,1,13,0,0
90,11,2,1,4,9,78,0,15,1,4,0
238,17,1,6,51,2,82,0,13,19,4,0
77,4,1,1,5,2,45,0,1,18,1,0
97,22,0,1,2,0,23,0,2,10,0,0
100,10,1,2,2,2,19,0,7,2,2,0
8,1,0,0,0,0,14,0,1,4,4,0
93,16,0,1,3,3,86,0,6,1,3,0
212,32,0,3,29,0,27,0,13,12,9,0
154,5,1,1,1,4,49,0,1,2,2,0
138,13,1,1,2,2,34,0,0,3,0,0
12,1,0,0,0,1,3,0,0,2,0,0
0,0,0,0,0,0,6,0,0,2,0,0
81,19,0,4,14,0,10,0,6,0,4,0
119,0,0,2,4,2,11,0,0,4,0,0
67,23,2,3,8,2,47,0,2,20,0,0
0,1,1,0,0,0,13,0,1,3,2,0
78,14,0,1,3,0,10,0,0,1,0,0
122,28,0,3,9,4,56,0,13,5,11,0
27,4,1,1,7,0,12,0,0,4,0,0
296,37,1,1,2,0,45,0,2,5,3,0
192,0,0,7,36,6,23,0,2,0,0,0
190,65,0,4,44,1,42,0,2,23,17,0
66,16,0,0,0,0,5,0,0,1,0,0
481,22,1,4,11,17,20,0,3,2,3,0
166,43,0,26,49,36,13,0,0,1,2,0
61,15,1,0,0,0,24,0,3,7,8,0
90,54,0,0,0,0,21,0,5,3,1,0
494,10,2,1,3,7,21,0,2,2,17,0
30,3,0,1,8,0,19,0,4,0,0,0
51,1,0,2,8,1,35,0,2,7,0,0
102,26,0,4,16,8,37,0,0,2,7,0
190,8,0,1,2,1,10,0,1,4,0,0
18,2,0,2,4,1,17,0,0,6,0,0
421,5,0,3,17,0,14,0,1,3,2,0
68,4,2,1,1,1,22,0,0,4,2,0
0,0,0,0,0,0,5,0,0,2,0,0
48,2,0,1,4,0,29,0,2,7,0,0
83,2,1,1,4,0,16,0,0,4,1,0
19,25,0,1,4,0,28,0,5,21,1,0
90,40,0,0,1,5,10,0,149,2,0,0
215,10,1,1,39,4,29,0,1,9,1,0
448,9,1,1,1,5,17,0,0,5,1,0
22,9,0,2,8,2,14,0,1,2,2,0
46,12,1,0,0,0,18,0,1,8,1,0
21,8,0,1,2,0,12,0,0,0,0,0
62,3,1,2,3,29,20,0,1,1,2,0
237,19,0,2,10,7,46,1,1,3,3,0
51,0,0,0,0,1,10,0,0,7,0,0
47,2,0,3,11,2,15,0,8,7,2,0
50,12,0,3,12,1,10,0,0,2,4,0
39,5,0,5,36,7,38,0,0,2,2,0
39,15,0,1,16,0,23,0,0,9,3,0
30,17,0,1,3,2,47,0,0,5,0,0
1078,63,1,1,1,6,28,0,493,5,0,0
1,0,0,0,0,0,6,0,2,1,0,0
14,1,0,0,0,0,2,0,1,3,0,0
9,10,0,1,0,0,0,0,0,0,0,0
54,18,2,4,943,25,53,0,2,5,13,0
117,4,1,1,7,2,13,0,0,1,1,0
65,22,0,1,1,2,10,0,1,6,0,0
142,11,1,4,14,4,27,0,6,15,1,0
308,47,0,6,48,0,143,0,24,2,20,0
91,3,0,3,13,4,11,1,0,5,1,0
405,20,2,0,0,0,18,0,0,6,1,0
34,26,0,2,20,6,4,0,1,2,0,0
121,28,0,1,2,1,69,0,6,73,0,0
57,34,0,2,5,3,15,1,3,6,0,0
86,25,0,1,6,0,2,0,0,6,0,0
162,16,0,2,2,5,11,0,1,1,0,0
12,4,1,1,3,1,82,0,18,0,0,0
169,34,0,5,44,4,24,0,9,3,2,0
37,5,0,1,1,1,54,0,13,33,0,0
80,18,0,5,14,4,19,0,10,4,7,0
223,22,1,3,26,3,59,1,0,10,2,0
32,16,0,1,3,1,13,0,0,10,0,0
34,1,0,1,1,2,12,0,0,2,0,0
132,29,0,3,3,1,24,1,5,19,0,0
288,18,0,1,1,0,32,0,3,5,2,0
53,1,0,1,1,1,16,0,1,1,0,0
123,107,0,2,23,3,44,0,14,0,3,0
116,44,0,0,0,1,9,0,0,1,0,0
26,5,1,1,2,0,11,0,1,4,1,0
60,12,3,3,6,2,7,0,1,0,0,0
29,1,2,2,6,0,9,1,0,3,3,0
2,0,0,1,5,0,11,0,0,9,1,0
50,47,0,0,0,0,32,0,3,3,0,0
35,15,0,2,2,2,10,0,4,1,1,0
169,2,0,1,8,0,23,0,0,1,0,0
25,25,0,0,0,0,17,0,1,3,3,0
38,2,2,1,3,1,4,0,1,3,2,0
278,8,0,2,14,16,15,0,3,2,3,0
3,4,0,1,3,0,0,0,1,1,0,0
45,0,0,0,0,0,2,0,0,1,0,0
43,35,0,0,0,0,20,0,3,4,1,0
64,21,0,3,10,0,37,0,4,15,2,0
34,5,0,1,3,1,43,0,5,17,2,0
139,7,1,0,0,1,12,0,0,8,1,0
38,23,0,1,3,0,27,0,0,3,0,0
128,9,1,3,10,0,16,0,0,6,2,0
87,28,0,1,23,0,46,0,1,8,7,0
47,1,0,1,1,1,10,0,0,4,1,0
64,18,0,0,0,0,5,0,0,2,0,0
178,10,0,2,13,0,36,0,7,27,0,0
21,3,1,1,3,1,47,0,4,32,3,0
6,0,0,0,0,0,0,0,0,0,0,0
278,8,4,3,18,9,16,0,0,3,3,0
40,2,0,0,0,0,59,0,8,11,0,0
175,18,1,1,10,0,30,0,0,9,1,0
12,12,2,0,0,0,74,0,12,0,0,0
222,1,1,1,4,0,19,0,0,3,3,0
71,6,2,0,0,1,9,0,2,6,1,0
75,40,0,0,0,0,24,0,0,9,0,0
22,28,0,1,3,1,81,0,15,0,0,0
112,50,2,3,14,0,37,0,2,3,2,0
716,11,1,0,2,44,42,0,3,7,1,0
109,4,1,0,0,1,10,0,0,4,2,0
209,11,1,0,0,0,9,0,3,3,0,0
66,84,0,0,0,0,8,0,1,3,0,0
4,0,0,1,7,0,3,0,0,1,0,0
186,22,1,1,1,1,12,0,1,2,1,0
84,5,1,2,13,3,31,0,1,19,1,0
67,12,0,0,10,0,13,0,1,5,0,0
51,12,1,1,8,3,45,0,6,28,1,0
50,11,0,2,4,9,14,0,1,0,0,0
27,9,0,3,4,8,23,0,5,3,0,0
14,3,0,2,8,1,14,0,0,5,0,0
32,9,0,2,8,1,31,0,6,15,2,0
100,4,0,0,0,0,14,0,2,7,0,0
57,9,1,1,2,0,15,0,0,5,1,0
33,5,1,2,2,2,27,0,3,9,2,0
43,3,0,2,9,0,11,0,0,4,2,0
0,0,0,0,0,0,16,0,2,3,0,0
14,3,0,0,0,0,2,0,0,1,0,0
34,12,0,0,0,0,16,0,1,6,0,0
149,16,0,2,5,0,24,0,1,4,0,0
109,13,1,6,46,8,21,0,1,3,4,0
60,5,0,2,3,0,5,0,0,1,0,0
220,54,1,1,3,0,5,0,0,2,0,0
100,30,1,2,14,1,43,0,7,20,3,0
203,64,0,3,17,2,29,0,6,7,9,0
311,8,1,2,2,2,60,0,2,3,3,0
407,14,1,2,2,6,8,0,0,3,2,0
12,2,0,1,7,0,11,0,0,1,0,0
136,12,0,4,12,5,13,0,0,6,0,0
153,16,0,4,27,25,22,0,0,6,3,0
84,9,0,4,14,3,57,0,7,29,3,0
78,7,1,0,0,4,15,0,3,4,1,0
426,5,1,0,2,4,13,0,0,2,63,0
174,115,1,2,6,1,50,0,6,12,10,0
271,6,1,3,12,3,80,0,3,11,1,0
107,170,1,6,36,0,18,0,2,1,2,0
330,15,1,3,10,3,36,0,0,4,12,0
234,37,0,0,0,4,42,0,0,4,1,0
19,7,0,0,0,6,26,0,12,0,2,0
6,21,0,1,2,0,5,0,0,1,0,0
145,64,0,5,26,4,65,0,48,4,5,0
0,0,1,0,0,0,12,0,0,3,1,0
105,2,1,3,11,5,13,0,1,4,5,0
14,9,0,3,13,0,24,0,4,6,7,0
94,21,1,0,0,0,53,0,7,26,2,0
217,38,2,5,37,0,56,0,3,6,6,0
95,13,0,2,2,12,20,0,0,3,1,0
75,6,0,2,6,0,37,0,2,8,0,0
239,14,1,11,51,19,63,0,3,3,16,0
0,0,0,0,0,0,6,0,0,4,0,0
13,9,0,0,0,0,14,0,3,3,1,0
19,9,0,0,0,1,33,0,42,24,0,0
398,66,0,1,55,0,19,0,3,3,18,0
202,154,1,0,10,0,30,0,6,11,2,0
38,20,2,0,0,1,19,0,0,18,1,0
225,51,2,0,0,1,16,0,0,7,3,0
1,0,0,0,0,0,4,0,1,0,0,0
146,73,2,7,35,3,64,0,23,8,6,0
46,4,0,1,4,1,22,0,4,19,0,0
55,17,1,4,12,7,9,0,0,4,2,0
23,12,0,1,16,0,35,0,1,7,11,0
28,13,0,3,9,9,21,0,5,1,0,0
234,9,0,1,7,1,17,0,0,5,0,0
54,11,0,0,0,0,23,0,3,11,0,0
4,0,0,1,11,0,6,0,0,5,0,0
114,14,1,4,22,3,52,0,1,8,1,0
29,24,0,2,7,1,38,0,3,11,1,0
145,5,0,4,10,5,80,0,6,20,4,0
76,19,0,8,17,8,19,0,0,8,0,0
200,9,0,5,10,2,29,0,6,6,3,0
112,72,0,1,2,7,47,0,6,49,1,0
99,11,2,3,19,0,48,0,16,0,2,0
99,13,0,4,24,4,43,0,7,6,5,0
95,160,1,0,0,3,13,0,4,0,1,0
72,4,0,1,1,0,38,0,9,21,2,0
12,17,0,0,1,0,10,0,1,1,2,0
70,10,0,2,3,1,26,0,12,11,0,0
358,12,0,1,10,0,22,0,0,2,0,0
410,16,1,3,12,1,22,0,4,13,6,0
119,12,0,7,13,16,18,0,1,0,1,0
17,6,0,1,16,5,25,0,0,8,2,0
30,5,1,0,0,1,83,0,13,0,2,0
18,0,0,1,7,3,4,0,1,0,0,0
52,2,0,2,18,1,49,0,3,14,2,0
68,2,0,1,7,0,31,0,3,14,0,0
197,6,1,2,2,2,11,0,1,6,2,0
64,5,0,6,44,7,39,0,8,19,5,0
190,16,1,2,4,0,35,0,1,14,1,0
138,50,1,1,10,29,27,0,2,1,4,0
123,57,1,6,29,9,56,1,4,3,12,0
7,4,1,1,3,1,1,0,0,4,1,0
23,0,2,1,3,0,21,0,3,1,0,0
300,10,0,2,3,2,8,0,0,3,1,0
126,109,1,0,0,0,24,0,1,3,2,0
217,43,1,1,9,1,33,0,5,21,2,0
148,4,0,2,14,3,16,0,0,9,0,0
16,13,0,0,0,0,15,0,4,6,1,0
45,22,0,4,10,8,26,0,3,13,0,0
422,3,1,5,58,8,23,0,2,10,2,0
38,2,1,1,9,0,21,0,1,2,1,0
94,0,0,1,5,1,28,0,0,15,0,0
107,5,0,6,32,8,62,0,12,27,6,0
1,1,1,1,1,1,19,0,29,0,1,0
88,16,0,3,7,2,14,0,0,4,1,0
415,97,0,3,3,50,14,0,0,3,2,0
15,2,0,0,0,0,6,0,2,3,0,0
150,1,0,2,6,4,7,0,0,3,5,0
214,15,0,1,10,10,35,0,0,7,4,0
43,22,1,0,0,9,23,0,16,3,4,0
225,13,0,2,2,38,14,0,0,1,0,0
43,1,0,0,0,0,20,0,0,1,0,0
72,3,1,7,15,0,41,0,8,1,6,0
180,11,1,2,14,3,18,0,1,3,1,0
48,3,0,1,2,1,11,0,3,6,0,0
4,0,0,0,0,0,3,0,1,0,0,0
297,19,0,2,6,1,32,1,2,12,4,0
0,0,0,0,0,0,5,0,0,2,0,0
187,4,1,0,0,1,13,0,0,3,2,0
58,13,0,0,0,1,24,0,0,16,0,0
1136,39,1,2,4,2,50,0,3,2,8,0
63,14,0,0,0,1,34,0,3,14,1,0
74,13,0,1,2,0,41,0,8,9,1,0
149,12,1,1,3,2,11,0,0,3,1,0
10,0,0,1,10,0,6,0,1,4,2,0
126,5,0,1,15,0,30,0,3,4,1,0
234,17,1,2,37,3,20,0,0,6,1,0
158,18,3,1,2,10,36,0,8,14,1,0
364,43,0,2,50,0,30,0,5,3,2,0
25,11,1,1,10,3,13,0,4,3,2,0
75,13,1,1,2,1,25,0,0,4,1,0
49,2,1,2,4,2,11,0,0,4,3,0
146,16,0,2,20,15,24,0,3,1,6,0
149,14,0,4,43,4,40,0,4,5,5,0
90,18,0,3,9,11,15,0,3,6,8,0
1,1,0,0,0,0,3,0,0,2,0,0
45,2,0,2,3,2,17,0,2,6,0,0
31,4,1,1,1,1,9,0,0,6,1,0
0,4,0,0,0,0,7,0,0,4,0,0
28,3,1,3,11,4,13,0,4,3,2,0
91,30,1,0,0,0,8,0,1,1,1,0
105,5,2,0,1,2,18,0,3,8,4,0
35,2,0,3,7,7,55,0,8,3,2,0
40,33,2,1,2,0,62,0,11,31,4,0
72,20,0,0,0,1,8,0,0,2,0,0
129,33,0,2,7,3,15,0,2,2,3,0
19,9,0,1,12,2,14,0,2,9,1,0
405,44,2,1,8,1,38,0,10,11,1,0
236,6,1,1,1,9,6,0,2,4,0,0
397,17,1,1,5,0,8,0,1,3,0,0
21,8,0,0,0,0,8,0,0,7,0,0
145,3,0,4,14,10,34,0,7,4,3,0
57,16,0,4,16,1,11,0,0,1,0,0
57,1,1,0,0,2,9,0,0,1,2,0
120,33,6,2,6,0,34,0,1,64,3,0
63,15,0,0,0,1,5,0,1,3,0,0
47,34,0,0,0,2,10,0,1,5,0,0
68,12,0,1,4,0,7,0,0,7,0,0
143,20,1,3,13,6,27,0,2,13,9,0
56,13,0,2,2,1,25,0,3,8,0,0
41,12,0,0,0,0,11,0,3,3,1,0
47,65,0,8,18,0,9,0,0,1,0,0
40,3,0,6,22,3,62,0,6,38,1,0
59,14,0,2,3,19,19,0,5,14,1,0
103,5,0,4,6,0,29,0,5,8,1,0
278,20,1,6,11,16,21,0,1,3,1,0
31,3,0,0,0,6,26,0,13,0,2,0
48,10,1,0,1,0,31,0,9,15,1,0
76,35,0,1,1,4,59,0,9,29,1,0
67,11,0,0,0,2,24,0,0,10,0,0
44,2,0,1,1,1,16,0,0,4,0,0
11,2,0,0,0,6,27,0,10,6,2,0
39,18,0,3,10,3,29,0,2,3,1,0
23,35,0,1,6,1,19,0,1,3,1,0
167,59,2,0,1,4,15,0,0,5,2,0
37,3,0,2,4,11,6,0,0,3,0,0
90,23,0,2,8,0,13,0,0,7,1,0
229,29,2,10,36,19,36,0,8,4,1,0
55,25,1,1,1,0,22,0,7,3,0,0
47,13,0,0,0,0,77,0,12,0,1,0
128,18,2,1,8,4,21,0,0,2,5,0
299,33,0,0,1,11,20,0,1,2,0,0
58,3,1,1,2,0,21,0,0,3,1,0
13,2,0,1,3,0,4,0,1,1,0,0
45,8,1,3,5,3,31,0,1,6,3,0
100,4,0,3,3,7,21,0,1,4,0,0
34,6,1,2,3,3,20,0,1,8,3,0
352,34,0,5,5,6,14,0,0,11,1,0
49,18,1,0,3,5,6,0,0,2,1,0
126,16,0,1,1,0,10,0,0,3,0,0
10,3,0,0,0,1,14,0,0,4,0,0
9,1,0,1,10,2,16,0,1,7,4,0
0,0,0,0,0,0,3,0,0,0,0,0
312,71,0,3,18,1,17,0,7,13,1,0
28,11,4,0,0,0,8,0,1,1,5,0
35,12,0,3,8,0,20,0,0,3,1,0
38,28,3,1,1,2,90,0,23,1,4,0
9,9,0,2,26,15,8,0,4,0,0,0
78,26,1,3,20,1,21,0,4,6,2,0
130,5,1,1,49,0,12,0,1,25,4,0
110,22,0,1,9,1,20,0,1,1,0,0
161,33,1,1,8,2,18,0,3,4,1,0
192,13,1,1,1,4,20,0,0,1,4,0
65,5,1,2,2,5,16,0,0,2,1,0
108,38,1,13,75,11,23,0,1,8,4,0
56,1,0,0,0,0,7,0,1,7,0,0
60,20,2,3,3,12,63,0,28,3,3,0
69,18,2,0,0,2,53,0,20,11,1,0
137,9,1,3,3,3,15,0,0,2,4,0
115,50,0,3,17,3,27,0,5,6,7,0
64,22,3,3,5,11,15,0,0,1,0,0
82,2,0,4,16,4,6,0,0,1,0,0
79,14,0,1,3,0,29,0,2,18,12,0
165,109,0,0,0,34,112,0,1,2,0,0
201,15,0,1,33,1,17,0,1,1,0,0
13,5,0,0,0,1,4,0,0,3,0,0
1,3,0,0,0,0,4,0,0,1,0,0
89,17,1,4,9,6,50,1,3,9,4,0
18,5,0,0,0,0,2,0,2,2,0,0
53,4,0,1,2,0,25,0,0,8,1,0
236,25,2,2,5,6,30,0,7,5,2,0
255,35,0,2,2,5,6,0,5,1,0,0
180,1,0,1,1,4,21,1,2,4,3,0
65,16,0,1,2,0,8,1,1,7,2,0
40,4,0,3,15,0,14,0,0,6,1,0
86,14,1,2,0,1,56,0,4,9,3,0
62,6,1,2,870,17,22,0,0,3,1,0
324,8,0,0,0,8,72,0,6,3,0,0
93,84,0,2,9,1,12,0,0,2,4,0
48,6,0,2,11,12,6,0,0,1,7,0
180,1,0,1,2,0,7,0,4,0,1,0
140,16,1,0,0,0,11,0,1,5,1,0
1,0,0,0,3,0,9,0,0,4,0,0
90,6,1,2,3,1,45,0,4,10,2,0
54,1,0,1,4,0,9,0,0,7,1,0
578,389,1,5,15,7,19,0,1,5,14,0
9,2,0,0,0,1,7,0,0,1,0,0
108,30,0,3,8,4,23,0,0,7,1,0
1,0,1,0,0,0,8,1,0,3,1,0
63,11,0,0,0,1,3,0,0,1,0,0
152,3,0,2,4,1,12,0,4,3,0,0
110,14,2,1,1,2,31,0,2,9,3,0
181,118,0,1,3,28,19,0,2,4,0,0
401,47,0,1,4,0,12,0,1,2,1,0
183,53,1,2,2,1,18,0,2,6,0,0
300,3,1,2,3,116,19,0,43,3,3,0
42,2,0,0,0,1,14,0,3,6,0,0
133,3,0,1,2,0,12,0,0,4,1,0
229,29,1,1,1,8,33,0,0,7,1,0
6,6,0,2,19,0,5,0,1,2,0,0
76,54,0,2,4,0,15,0,1,7,0,0
10,1,0,1,1,2,11,0,0,3,0,0
1,0,0,0,4,0,10,0,2,6,1,0
47,7,1,1,1,0,12,0,0,8,1,0
120,12,1,7,32,15,33,0,5,4,12,0
0,0,0,1,0,0,3,0,1,0,0,0
18,4,0,0,1,0,6,0,0,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
11,2,0,1,7,0,23,0,3,1,1,0
5,4,1,1,0,0,23,1,1,1,1,0
47,4,1,1,2,2,22,0,5,7,2,0
26,19,3,0,0,0,74,0,11,0,0,0
44,6,0,1,1,11,10,0,5,17,0,0
83,4,1,0,0,0,15,0,0,2,1,0
153,39,0,3,6,4,19,0,13,14,0,0
45,21,1,0,0,2,13,0,1,7,2,0
